Date Fixed;X;Y;Z;Location Error;Moment;Energy
15-07-10;908.96;2163.68;3565.388731;175;1.69E+09;1.92E+04
15-07-10;762.47;1287.49;2495.548731;92;1.26E+09;3.77E+04
15-07-10;2654.24;-367.08;3939.398731;69;4.45E+09;1.05E+04
15-07-10;1063.48;647.87;2641.758731;11;5.88E+08;1.65E+04
15-07-10;326.52;976.41;1519.898731;57;2.14E+09;1.06E+04
15-07-10;1664.46;1054.13;1879.598731;55;9.03E+09;1.36E+04
15-07-10;1433.55;-356.64;2141.128731;23;3.96E+09;1.02E+04
15-07-10;1312.49;1230.18;2346.988731;252;1.28E+09;1.18E+04
15-07-10;842.46;-1148.13;2969.258731;278;4.22E+09;1.08E+04
15-07-10;1387.58;667.82;2761.928731;21;1.30E+09;2.36E+04
15-07-10;718.27;864.02;2392.438731;5;5.08E+08;4.72E+04
15-07-10;2994.5;904.78;3243.388731;15;2.03E+12;4.09E+04
15-07-10;906;-431;2742.568731;163;5.46E+09;3.01E+04
15-07-10;1046.76;-275.33;4650.188731;104;5.27E+09;1.49E+04
15-07-10;1311.94;1020.51;2275.518731;79;7.34E+09;1.35E+04
15-07-10;1301.35;724.14;2765.348731;12;3.45E+11;1.12E+06
15-07-10;1455.38;467.05;3679.288731;106;3.51E+09;1.02E+05
15-07-10;2823.87;-569.87;3109.808731;270;5.21E+09;1.72E+04
15-07-10;1368.91;-327.79;3745.358731;28;1.52E+09;1.78E+04
15-07-10;2740.77;-1326.47;2633.048731;217;2.60E+09;1.15E+04
15-07-10;1107.13;-409.2;3264.338731;33;1.59E+09;1.18E+04
15-07-10;424.57;702.9;3485.408731;109;5.11E+09;1.22E+04
15-07-10;1860.1;674.82;4065.728731;137;7.13E+09;1.07E+04
15-07-10;1422.59;-439.18;4122.538731;117;9.02E+09;3.04E+04
15-07-10;1055.65;-241.85;3435.218731;36;1.71E+09;3.54E+04
15-07-10;1618.27;1747.92;1986.038731;128;1.85E+10;1.29E+04
15-07-10;1209.41;762.44;2560.868731;8;1.75E+10;2.50E+04
15-07-10;1330.56;-239.78;2300.088731;28;4.57E+09;1.06E+04
15-07-10;1125.87;1484.61;2279.758731;118;2.10E+10;3.08E+04
15-07-10;2115.41;-1224.42;2626.708731;110;6.99E+09;3.60E+04
15-07-10;1118.22;704.74;2701.448731;19;2.75E+10;6.07E+04
15-07-10;1090.77;880.5;2134.498731;13;2.68E+10;1.10E+04
15-07-10;1227.34;748.51;2759.298731;14;4.58E+11;2.72E+06
15-07-10;1145.41;662.02;2697.348731;15;1.36E+10;1.54E+04
15-07-10;2748.95;1547.9;3078.978731;261;7.99E+09;3.30E+04
15-07-10;1252.99;732.87;2712.938731;21;2.90E+10;9.49E+04
15-07-10;701.98;869.8;2606.998731;17;3.33E+08;3.08E+04
15-07-10;691.07;879.17;2326.188731;15;7.84E+08;1.15E+05
15-07-10;1298.05;732.96;2812.068731;15;9.23E+09;3.33E+04
15-07-10;747.59;899.95;2331.358731;19;3.20E+08;1.03E+04
15-07-10;1452.68;581.59;2774.548731;9;7.36E+09;1.51E+04
15-07-10;687.57;906.15;2383.338731;17;5.90E+08;3.45E+04
15-07-10;699.42;843.97;2329.148731;14;4.36E+08;1.29E+04
15-07-10;713.4;774.52;2998.828731;19;4.30E+09;1.01E+04
15-07-10;2123.34;515.06;2911.318731;20;4.49E+11;2.35E+05
15-07-10;2022.7;-21.84;2938.728731;20;1.16E+11;1.49E+04
15-07-10;1228.49;754.46;2776.758731;14;7.79E+09;1.88E+04
15-07-10;695.56;856.09;2316.278731;11;2.92E+08;1.06E+04
15-07-10;690.07;826.37;2276.498731;19;6.88E+08;1.48E+04
15-07-10;1421.81;-481.8;2861.368731;17;2.00E+09;1.10E+04
15-07-10;1416.1;920.58;2989.228731;11;4.17E+09;1.33E+04
15-07-10;2047.78;497.92;3008.918731;13;6.82E+10;4.32E+04
15-07-10;1264.83;737.5;2748.458731;8;6.46E+08;1.27E+04
15-07-10;1055.2;674.48;2595.308731;11;3.31E+09;1.75E+04
15-07-10;1276.69;712.37;2758.788731;7;2.21E+10;1.19E+05
15-07-10;1287.04;779.9;2765.408731;12;2.27E+09;1.18E+04
16-07-10;1179.07;149.47;2612.028731;11;9.10E+09;2.93E+04
16-07-10;1383.57;-513.86;2788.688731;12;1.08E+10;2.77E+04
16-07-10;1498.87;-632.54;2733.558731;13;1.22E+10;1.34E+04
16-07-10;701.06;877.6;2277.178731;15;1.52E+09;1.77E+05
16-07-10;448.06;1478.32;2452.278731;165;8.68E+08;1.13E+04
16-07-10;4146.06;2045.89;2842.428731;132;4.88E+09;4.40E+04
16-07-10;1934.03;363.85;2874.648731;17;4.41E+10;1.07E+04
16-07-10;711.58;863.41;2298.658731;14;1.54E+09;4.52E+05
16-07-10;4273.36;330.71;1907.108731;441;1.40E+10;1.92E+04
16-07-10;1308.78;901.16;3028.608731;66;1.85E+10;1.49E+04
16-07-10;2336.19;1889.79;2097.258731;79;4.84E+09;1.56E+04
16-07-10;1030.15;2867.26;3163.298731;299;1.77E+09;1.21E+04
16-07-10;1359.89;842.71;3013.278731;10;2.70E+10;1.14E+04
16-07-10;1987.36;-850.11;3405.558731;182;1.56E+09;1.46E+04
16-07-10;551.57;-442.34;2432.688731;157;3.32E+08;1.11E+04
16-07-10;756.03;863.83;2734.218731;5;1.40E+09;3.34E+04
16-07-10;2001.54;511;2874.508731;11;1.09E+11;5.71E+04
16-07-10;868.17;80.69;3006.988731;21;2.85E+09;1.87E+04
16-07-10;2201.88;670.16;3272.998731;10;1.54E+11;1.07E+04
16-07-10;1864.36;331.36;2801.938731;214;4.15E+09;2.01E+04
16-07-10;703.53;874.43;2588.338731;9;3.79E+08;2.22E+04
16-07-10;3287.67;-56.19;3391.438731;137;2.89E+09;1.17E+04
16-07-10;690.11;834.97;2626.528731;9;7.18E+08;1.73E+04
16-07-10;797.73;986.78;2868.008731;24;6.82E+08;3.91E+04
16-07-10;146.98;713.66;2060.588731;107;1.20E+08;1.51E+04
16-07-10;1281.41;724.11;2766.618731;6;2.54E+08;3.24E+04
16-07-10;718.95;876.94;2319.368731;11;3.28E+08;1.62E+04
16-07-10;712.85;864.3;2514.028731;150;2.18E+09;1.78E+05
16-07-10;1218.31;729.92;2672.048731;15;3.67E+10;3.16E+05
16-07-10;1177.06;773.29;2649.798731;11;3.27E+09;1.46E+04
16-07-10;713.6;883.79;2337.628731;12;6.17E+08;1.24E+05
16-07-10;709.42;873.55;2322.038731;11;3.43E+08;3.43E+04
16-07-10;1154.12;667.3;2692.808731;19;8.59E+10;5.58E+05
16-07-10;1381.6;744.91;2949.478731;13;3.01E+09;1.61E+04
16-07-10;1232.17;832.53;2840.668731;14;7.26E+09;1.63E+04
16-07-10;1400.76;810.07;3045.838731;17;4.93E+09;1.33E+04
16-07-10;1440.01;97.04;2570.838731;14;3.45E+10;1.10E+05
16-07-10;715.87;865.03;2360.118731;12;1.82E+08;1.12E+04
16-07-10;863.55;1078.26;2296.368731;11;1.17E+10;1.01E+06
16-07-10;889.24;1268.79;2507.988731;11;3.39E+08;4.16E+04
16-07-10;1160.77;661.15;2730.848731;10;5.45E+09;1.07E+04
16-07-10;725.05;847.98;2342.788731;12;2.75E+08;1.01E+04
16-07-10;1991.97;25.27;2986.028731;15;3.67E+11;1.57E+05
16-07-10;1467.76;-462.58;2754.408731;233;2.41E+08;1.60E+04
16-07-10;671.96;834.87;2340.498731;17;6.25E+08;1.24E+04
17-07-10;1239.65;787.32;2779.938731;11;1.69E+10;5.65E+04
17-07-10;686.57;846.86;2347.458731;14;4.26E+09;1.02E+04
17-07-10;720.36;801.7;2722.298731;13;8.48E+09;1.09E+04
17-07-10;732.28;892.8;2414.248731;17;2.41E+08;2.00E+04
17-07-10;674.63;889.04;2340.468731;16;3.89E+09;1.69E+05
17-07-10;1185.97;804.51;2628.508731;9;3.62E+08;1.49E+04
17-07-10;726.13;803.95;2715.538731;10;1.11E+10;1.09E+04
17-07-10;2342.84;735.21;3226.058731;20;1.20E+11;2.06E+04
17-07-10;3216.97;3596.05;3219.778731;360;2.39E+09;1.15E+05
17-07-10;1733.46;-716.1;2668.968731;174;5.28E+09;3.05E+04
17-07-10;1472.53;587.72;2815.268731;21;4.46E+09;1.12E+04
17-07-10;455.54;434.57;3403.058731;122;9.18E+09;3.33E+04
17-07-10;1276.29;774.78;2709.458731;17;9.88E+09;1.06E+04
17-07-10;716.04;817.68;2712.478731;9;9.34E+09;1.08E+04
17-07-10;-378.23;-1803.22;2835.468731;282;1.13E+09;2.39E+04
17-07-10;-466.63;-2544.28;5220.988731;163;1.47E+09;1.19E+04
17-07-10;2051.19;558.47;2827.488731;12;2.00E+11;2.23E+05
17-07-10;2174.53;-80.89;3241.928731;145;5.03E+09;4.14E+04
17-07-10;2119.27;-169.42;2173.288731;62;7.05E+08;2.21E+04
17-07-10;372.84;914.84;2562.858731;62;7.51E+09;2.91E+04
17-07-10;1982.4;816.23;3758.678731;15;1.18E+11;1.53E+04
17-07-10;699.03;803.09;2779.118731;11;2.72E+10;1.95E+04
17-07-10;1290.09;-75.38;3433.558731;86;3.10E+09;3.13E+04
17-07-10;313.08;-386.21;3914.818731;137;6.97E+08;1.37E+04
17-07-10;1618.58;1504.1;1822.628731;17;7.87E+09;1.51E+04
17-07-10;3068.41;1412.79;3024.448731;479;5.91E+09;4.08E+04
17-07-10;1173.89;1810.6;2174.318731;125;1.52E+10;1.57E+04
17-07-10;1407.05;858.91;3012.408731;10;1.16E+10;1.13E+04
17-07-10;1396.7;3376.51;3258.468731;47;8.07E+09;6.59E+04
17-07-10;1209.04;715.74;2695.448731;11;3.97E+11;2.67E+06
17-07-10;-1577.04;2257.98;3858.028731;255;7.98E+09;1.84E+05
17-07-10;1413.55;779.47;2970.918731;18;1.23E+09;1.29E+04
17-07-10;1158.49;691.7;2684.198731;13;1.93E+09;1.00E+04
17-07-10;1306.13;747.48;2767.368731;19;6.79E+09;4.01E+04
17-07-10;4242.28;2831.76;3097.008731;1361;3.56E+08;1.47E+04
17-07-10;720.21;805.94;2717.408731;11;1.29E+10;2.21E+04
17-07-10;766.86;964.06;2344.008731;18;2.53E+08;1.48E+04
17-07-10;720.67;886.19;2345.778731;17;2.16E+08;2.05E+04
17-07-10;672.61;833.27;2359.758731;11;5.88E+08;1.67E+04
17-07-10;713.77;846.94;2560.948731;19;5.23E+08;5.52E+04
17-07-10;714.44;816.86;2732.048731;11;1.53E+10;3.01E+04
17-07-10;701.12;891.2;2346.178731;16;4.75E+08;1.04E+05
17-07-10;851.03;-437.32;2632.538731;13;5.32E+09;3.59E+04
17-07-10;722.15;881.53;2325.798731;14;4.22E+08;7.24E+04
17-07-10;742.77;943.02;2424.788731;13;3.66E+08;1.56E+04
17-07-10;1043.04;745.6;2556.288731;6;4.81E+09;1.76E+04
17-07-10;1574.67;-747.58;2876.108731;244;5.43E+08;2.34E+05
17-07-10;2112.22;529.31;2917.448731;13;1.32E+11;1.83E+04
17-07-10;2026.42;551.22;2911.998731;18;4.60E+10;2.49E+04
17-07-10;765.08;925.02;2372.908731;13;8.11E+08;1.77E+05
18-07-10;1133.35;734.4;2729.878731;10;1.11E+10;1.33E+04
18-07-10;2417.5;597.19;3110.528731;15;6.32E+11;1.66E+05
18-07-10;1222.86;-1271.78;2955.168731;70;3.91E+08;1.56E+04
18-07-10;723.33;837.94;2321.268731;14;3.19E+08;1.27E+04
18-07-10;1613.61;58.85;2866.048731;21;5.53E+09;1.83E+04
18-07-10;1121.37;524.47;2652.098731;10;9.91E+10;1.07E+05
18-07-10;682.97;835.1;2363.548731;16;4.15E+09;1.23E+05
18-07-10;1318.01;737.58;2738.658731;8;1.92E+08;1.33E+04
18-07-10;689.47;826.35;2615.718731;20;1.84E+09;5.01E+04
18-07-10;2661.9;-968.92;3550.318731;110;9.63E+09;1.33E+04
18-07-10;1240.52;1989.38;2196.638731;60;1.26E+10;2.48E+04
18-07-10;3371.67;1877.53;2612.028731;370;1.03E+09;1.34E+04
18-07-10;1369.22;790.39;2983.058731;6;5.55E+09;1.44E+04
18-07-10;1509.19;-270.98;3106.128731;37;1.51E+09;1.24E+04
18-07-10;1971.83;-2708.72;3246.738731;148;9.69E+09;9.22E+04
18-07-10;-2074.79;1510.59;1928.818731;386;3.92E+09;6.12E+04
18-07-10;66.3;-3464.42;3081.658731;78;4.88E+09;3.91E+04
18-07-10;1311.34;720.36;2722.838731;8;1.84E+11;3.18E+05
18-07-10;966.46;-228.65;3521.478731;41;3.34E+09;1.98E+04
18-07-10;2127.86;-282.36;3583.348731;40;2.49E+09;1.32E+05
18-07-10;1407.5;-504.37;2755.588731;379;4.68E+09;1.80E+04
18-07-10;534.99;2506.51;3827.188731;83;2.01E+09;5.28E+04
18-07-10;1276.04;835.93;2811.128731;24;1.04E+10;1.56E+04
18-07-10;395.72;53.43;3187.188731;144;2.30E+09;1.02E+04
18-07-10;686.79;865.35;2396.968731;7;4.57E+08;2.04E+04
18-07-10;-779.34;1868.74;2787.918731;232;7.96E+09;1.08E+04
18-07-10;1562.54;-344.3;2688.538731;126;1.39E+10;4.92E+04
18-07-10;-731.8;3566.1;1431.008731;182;3.54E+09;1.17E+04
18-07-10;3581.1;3039.55;2103.868731;512;2.58E+09;5.02E+04
18-07-10;1192.52;720.83;2660.538731;14;1.06E+10;3.31E+04
18-07-10;1113.71;1121.23;4076.748731;143;5.91E+09;1.90E+04
18-07-10;1276.61;643.05;4140.978731;120;3.75E+09;1.16E+04
18-07-10;2071.55;-1670.26;3237.638731;65;2.94E+09;2.92E+04
18-07-10;459.24;476.32;2851.218731;80;1.08E+10;1.47E+04
18-07-10;730.3;911.09;2751.688731;9;7.46E+08;1.72E+04
18-07-10;4.27;-378.8;2681.298731;15;1.20E+09;1.78E+04
18-07-10;2802.02;2541.78;2708.248731;288;8.03E+09;1.30E+04
18-07-10;207.67;-1928.18;4174.638731;42;5.40E+09;1.05E+04
18-07-10;3045.19;-3378.84;1561.338731;302;9.27E+08;2.47E+04
18-07-10;1162.88;797.42;2790.618731;21;8.22E+10;1.94E+05
18-07-10;2149.17;1628.28;1944.478731;324;2.00E+10;4.31E+04
18-07-10;702.04;927.84;2344.098731;15;3.84E+08;2.47E+04
18-07-10;3477.49;1146.48;1982.468731;447;8.33E+09;1.12E+04
18-07-10;-2445.52;-2309.69;4811.528731;123;5.48E+09;2.87E+04
18-07-10;1975.87;556.83;2016.988731;92;5.01E+09;1.21E+04
18-07-10;3016.25;-493.07;2684.348731;283;3.89E+09;1.39E+04
18-07-10;1540.59;819.79;3281.788731;83;2.66E+10;1.21E+04
18-07-10;722.83;915.86;2310.338731;11;5.24E+08;2.36E+05
18-07-10;684.51;874.61;2393.188731;13;2.61E+08;1.30E+04
18-07-10;699.67;899.79;2642.168731;16;3.39E+08;1.27E+04
18-07-10;744.8;896.51;2373.778731;15;2.84E+08;1.83E+04
18-07-10;1270.65;762.32;2846.628731;15;1.94E+10;1.24E+04
18-07-10;1097.5;688.36;2722.398731;14;1.87E+10;2.51E+04
18-07-10;1460.23;604.43;2768.078731;14;7.82E+09;1.90E+04
19-07-10;679.28;877.26;2376.308731;15;7.64E+08;8.05E+04
19-07-10;2230.5;-1596.47;2944.508731;193;6.11E+08;1.02E+04
19-07-10;692.08;976.05;2312.148731;20;6.24E+08;5.70E+04
19-07-10;1103;536.79;2647.028731;4;1.49E+09;1.14E+04
19-07-10;1003.68;1281.8;2382.468731;37;1.14E+09;1.92E+04
19-07-10;1376.17;-350.88;3451.308731;62;3.48E+09;1.36E+04
19-07-10;1401.28;-478.97;2750.818731;177;1.09E+10;1.15E+04
19-07-10;964.39;-31.05;3047.688731;101;6.21E+09;2.97E+04
19-07-10;238.28;-394.24;3566.638731;15;4.67E+09;1.10E+04
19-07-10;1103.29;-100.26;2589.828731;12;1.62E+09;2.41E+04
19-07-10;1004.43;-128.34;2577.448731;11;1.19E+09;3.11E+04
19-07-10;717.98;915.65;2302.158731;11;3.22E+08;2.65E+04
19-07-10;944.57;637.66;2703.018731;18;3.81E+09;1.80E+04
19-07-10;749.87;890.46;2723.468731;10;5.23E+08;1.30E+04
19-07-10;1245.65;757.52;2811.548731;19;1.52E+11;3.90E+05
19-07-10;767.65;925.58;2691.658731;28;2.55E+09;1.79E+05
19-07-10;-3233.2;-1260.08;3837.468731;639;8.30E+08;3.68E+04
19-07-10;1993.31;91.66;2961.498731;19;6.03E+11;2.05E+05
19-07-10;738.45;948.13;2300.718731;31;7.00E+08;3.54E+04
19-07-10;1308.4;741.86;2791.068731;13;6.35E+09;5.21E+04
19-07-10;-1993.81;-925.77;1803.538731;1127;1.08E+08;2.63E+04
19-07-10;1360.52;778.84;2854.598731;15;1.26E+09;1.55E+04
19-07-10;824.58;1413.29;2301.208731;138;8.55E+08;1.09E+04
19-07-10;1278.05;774.27;2714.028731;17;5.16E+09;1.23E+04
19-07-10;1241.3;766.92;2791.918731;15;1.31E+10;5.60E+04
19-07-10;1870.64;-1737.31;4413.958731;47;1.63E+10;3.24E+04
19-07-10;940.16;-541.64;2811.638731;126;1.75E+10;2.75E+04
19-07-10;3507.5;990.47;1943.798731;111;2.29E+10;2.59E+04
19-07-10;686.34;880.37;2396.628731;13;8.41E+08;9.32E+04
19-07-10;686.74;-625.21;2525.678731;17;7.61E+09;7.78E+04
19-07-10;686.6;-631.4;2497.028731;15;5.54E+09;1.31E+05
19-07-10;714.03;-614.84;2561.438731;14;9.69E+09;5.50E+04
19-07-10;1073.29;2189.91;3208.038731;100;2.61E+09;7.04E+04
19-07-10;1024.56;1736.84;2838.508731;41;4.94E+08;1.32E+04
19-07-10;715.41;916.6;2293.498731;9;2.18E+08;1.52E+04
19-07-10;2029.82;525.63;2781.398731;12;5.59E+10;2.81E+04
19-07-10;716.77;916.01;2315.298731;5;2.91E+08;2.79E+04
19-07-10;1109.82;693.1;2816.438731;22;5.29E+11;6.03E+06
19-07-10;1103.25;732.32;2570.638731;11;1.52E+10;2.59E+05
19-07-10;1207.15;760.41;2612.218731;19;2.12E+10;3.67E+04
19-07-10;1379.95;739.99;2673.038731;16;3.79E+09;1.43E+04
19-07-10;1240.22;697.89;2759.318731;21;3.57E+11;1.43E+06
19-07-10;1261.11;731.93;2630.838731;11;5.55E+09;2.41E+04
19-07-10;706.11;863.87;2358.168731;12;2.28E+09;5.35E+05
19-07-10;1304.25;710.24;2739.808731;13;1.79E+10;4.76E+04
19-07-10;1107.17;534.11;2605.888731;16;2.18E+09;1.82E+04
20-07-10;765.78;927.27;2377.028731;14;2.13E+08;1.31E+04
20-07-10;1533.32;583.26;2563.748731;14;8.62E+08;1.99E+04
20-07-10;1307.2;-1183.51;2901.318731;292;4.22E+08;3.72E+04
20-07-10;1656.1;606.43;2581.948731;12;5.32E+08;1.22E+04
20-07-10;725.7;-13.82;2755.508731;209;5.98E+08;1.20E+04
20-07-10;719.33;901.75;2417.138731;15;8.69E+08;4.44E+04
20-07-10;701.75;873.97;2331.088731;14;2.01E+08;1.83E+04
20-07-10;748.35;951.76;2338.108731;16;3.09E+08;3.36E+04
20-07-10;705.54;909.85;2345.708731;15;1.45E+09;1.99E+05
20-07-10;2804.78;843.24;3098.388731;27;1.16E+12;1.08E+05
20-07-10;679.66;826.74;2425.048731;16;1.26E+09;2.52E+04
20-07-10;678.15;824.89;2635.778731;19;5.43E+08;1.26E+04
20-07-10;726.65;881.42;2692.178731;28;2.09E+09;6.58E+05
20-07-10;673.78;-233.54;2797.738731;305;4.71E+09;2.94E+04
20-07-10;1308.28;730.72;2734.498731;13;1.12E+09;1.17E+04
20-07-10;1881.94;900.99;2444.288731;28;1.04E+10;2.42E+04
20-07-10;1388.05;-453.84;2778.588731;9;7.85E+09;2.59E+04
20-07-10;2485.13;723.7;2970.458731;18;1.52E+11;1.01E+04
20-07-10;759.59;923.24;2290.078731;14;1.45E+09;5.88E+05
20-07-10;1300.53;738.41;2767.708731;12;1.08E+09;1.97E+04
20-07-10;740.09;952.35;2307.058731;23;1.15E+09;1.33E+04
20-07-10;1546.08;-268.58;3057.758731;39;7.42E+08;2.47E+04
20-07-10;1166.24;741.99;2628.468731;9;4.55E+09;2.67E+04
20-07-10;2105.47;459.37;2946.748731;14;1.19E+11;5.29E+04
20-07-10;698.72;877.06;2353.248731;12;1.91E+09;1.61E+06
20-07-10;1052.3;1274.98;2519.978731;52;1.86E+10;1.34E+04
20-07-10;1201.18;720.26;2649.588731;9;2.52E+11;1.11E+06
20-07-10;372.83;-33.01;2946.418731;74;3.06E+09;1.16E+04
20-07-10;1317.21;435.62;1886.248731;31;1.07E+10;1.30E+04
20-07-10;2108.17;30.85;3009.598731;13;7.47E+10;6.47E+04
20-07-10;1721.93;518.7;2396.528731;37;6.48E+08;1.97E+04
20-07-10;732.75;903.87;2703.778731;18;3.31E+08;1.51E+04
20-07-10;777.97;1382.66;2468.508731;12;1.24E+10;3.81E+05
20-07-10;860.09;1373.06;2513.198731;9;4.84E+09;7.06E+05
20-07-10;693.21;878.18;2392.028731;15;3.86E+09;1.42E+04
20-07-10;700.5;960.88;2289.458731;17;9.69E+08;2.41E+05
20-07-10;1272.47;139.07;2630.298731;11;2.07E+10;1.77E+04
20-07-10;2139.48;522.33;2895.778731;10;3.75E+11;2.25E+05
21-07-10;711.03;948.1;2290.988731;15;8.47E+08;4.42E+05
21-07-10;719.47;864.32;2338.938731;8;3.08E+09;1.06E+06
21-07-10;1298.05;678.49;2712.588731;16;9.35E+08;1.18E+04
21-07-10;740.71;969.17;2376.278731;17;5.46E+08;1.00E+05
21-07-10;1474.79;605.02;2825.988731;11;6.07E+08;3.89E+04
21-07-10;1332.57;742.36;2856.368731;16;4.52E+09;1.20E+04
21-07-10;710.66;965.08;2278.538731;17;8.00E+08;2.41E+05
21-07-10;2197.46;-37.89;2907.278731;30;1.24E+11;1.81E+04
21-07-10;722.01;849.91;2340.118731;12;5.09E+09;1.01E+04
21-07-10;665.34;846.49;2391.908731;14;7.47E+08;1.19E+05
21-07-10;946.63;978.15;2215.928731;10;3.00E+08;1.75E+04
21-07-10;1448.67;897.25;2948.288731;20;2.90E+10;2.19E+04
21-07-10;1268.56;777.03;2795.488731;20;2.19E+10;3.86E+04
21-07-10;1280.19;739.78;2834.488731;15;1.62E+10;8.34E+04
21-07-10;1319.03;715.85;2789.378731;15;5.55E+09;5.27E+04
21-07-10;1144.55;529.01;2587.478731;9;3.44E+10;2.81E+04
21-07-10;695.23;905.68;2385.888731;16;2.27E+09;5.78E+05
21-07-10;706.7;903.02;2305.078731;15;7.24E+08;8.24E+04
21-07-10;691.18;846.89;2670.998731;20;5.78E+08;1.72E+04
21-07-10;2116.02;-3.51;2874.518731;34;9.96E+10;1.51E+04
21-07-10;640.93;-181.95;3827.718731;300;6.77E+08;4.44E+04
21-07-10;2362.03;653.35;2762.278731;28;2.25E+11;4.15E+04
21-07-10;2268.26;882.09;3056.678731;68;4.04E+08;1.07E+04
21-07-10;2025.48;-92.98;2814.458731;30;4.89E+11;1.58E+05
21-07-10;2172.17;502.98;3450.368731;15;1.57E+10;1.73E+04
21-07-10;702.29;893.33;2361.568731;15;2.97E+09;1.62E+04
21-07-10;746.5;1018.56;2235.408731;30;1.67E+09;1.84E+06
21-07-10;1678.89;524.09;3331.398731;22;7.54E+10;1.89E+04
21-07-10;1966.73;58.01;2896.688731;16;8.49E+10;2.00E+04
21-07-10;-1554.71;-1839.79;2124.658731;52;7.11E+08;6.81E+04
21-07-10;724.71;904.02;2437.488731;8;1.30E+09;2.86E+05
21-07-10;1384.48;-526.47;2766.248731;34;4.94E+10;3.53E+05
21-07-10;386.85;1010.98;2674.768731;14;1.85E+09;1.59E+04
21-07-10;710.69;866.21;2350.288731;12;4.79E+09;1.54E+04
21-07-10;717.84;857.39;2322.068731;11;3.63E+08;1.90E+04
22-07-10;731.98;837.4;2344.228731;10;5.54E+08;1.80E+05
22-07-10;725.02;950.1;2654.498731;18;2.72E+08;3.73E+04
22-07-10;-1505.03;-1095.21;1827.998731;272;4.70E+08;1.97E+04
22-07-10;674.42;927.66;2370.108731;23;4.53E+08;1.93E+04
22-07-10;1138.52;529.41;2608.368731;10;3.50E+10;4.37E+04
22-07-10;2411.46;776.59;3157.298731;48;1.88E+12;1.72E+05
22-07-10;727.04;913.09;2290.738731;12;1.79E+09;1.56E+04
22-07-10;1168.82;733.27;2419.198731;10;5.13E+09;2.12E+05
22-07-10;1018.34;610.2;2535.048731;10;2.55E+09;1.34E+05
22-07-10;297.68;1551.51;2538.338731;39;4.68E+08;5.25E+04
22-07-10;-272.05;-816.81;2953.178731;473;7.02E+08;5.15E+04
22-07-10;2162.78;486.17;2715.568731;16;9.94E+10;1.96E+04
22-07-10;1527.02;770.37;2153.668731;34;2.15E+10;2.42E+04
22-07-10;1503.49;755.84;2327.728731;38;9.59E+09;1.30E+04
22-07-10;2116.21;563.35;2804.658731;24;2.40E+11;1.96E+05
22-07-10;-3924;-3393.63;4965.938731;189;1.85E+09;2.34E+04
22-07-10;2532.35;474.91;3123.488731;4;3.78E+10;1.38E+04
23-07-10;-3236.37;-4168.52;2566.108731;636;2.97E+09;1.71E+06
23-07-10;1149.47;517.46;2591.648731;5;1.64E+10;1.56E+04
23-07-10;2417.88;673.12;3041.178731;11;1.76E+10;1.03E+04
23-07-10;1418.71;-98.07;3834.048731;105;3.27E+09;1.21E+04
23-07-10;685.09;879.71;2402.058731;6;1.51E+09;1.53E+05
23-07-10;2682.23;778.28;3243.698731;15;1.03E+12;9.86E+04
23-07-10;2681.25;4390.95;1746.688731;1077;3.53E+08;6.50E+04
23-07-10;690.25;919.14;2353.538731;18;7.07E+08;1.10E+04
23-07-10;1448.46;677.12;2871.798731;19;1.04E+09;1.44E+04
23-07-10;1469.03;591.04;2773.408731;11;2.60E+09;1.32E+05
23-07-10;715.48;831.43;2717.778731;108;1.59E+09;9.18E+04
23-07-10;1246.32;723.44;2661.058731;17;1.28E+10;6.81E+04
23-07-10;752.08;919.02;2695.818731;13;8.90E+08;1.16E+04
23-07-10;1770.05;775.97;3056.578731;94;9.78E+08;2.32E+04
23-07-10;1340.73;688.31;2806.948731;9;1.64E+09;4.01E+04
23-07-10;855.56;-481.96;2735.798731;14;7.70E+09;4.91E+04
23-07-10;1414.44;563.83;2703.058731;13;8.05E+08;1.59E+04
23-07-10;692.14;871.94;2612.798731;17;6.54E+08;2.99E+04
23-07-10;2512.01;687.09;3188.738731;18;3.27E+11;3.09E+04
23-07-10;1346.87;-1629.05;5229.258731;343;2.28E+08;3.95E+04
23-07-10;1097.28;710.48;2600.018731;17;1.62E+10;1.41E+05
23-07-10;1110.9;653.65;2201.868731;16;9.91E+09;1.66E+05
23-07-10;1145.79;518.52;2601.738731;5;6.76E+10;1.23E+05
23-07-10;1145.51;560.63;2543.618731;11;2.55E+09;1.10E+05
23-07-10;1425.87;752.76;2991.368731;17;3.49E+09;1.10E+04
23-07-10;1107.26;537.28;2609.418731;13;1.98E+09;1.34E+04
23-07-10;751.28;848.23;2691.518731;10;1.24E+09;4.43E+04
23-07-10;1341.29;723.34;2894.908731;10;1.60E+09;1.76E+04
23-07-10;1999.67;502.48;2834.338731;12;5.39E+10;2.78E+04
23-07-10;1206.23;785.71;2524.028731;7;2.78E+10;1.13E+05
23-07-10;1183.7;784.8;2525.898731;5;1.77E+09;1.40E+04
23-07-10;1148.16;509.16;2541.028731;17;1.99E+10;1.59E+04
23-07-10;1113.89;470.95;2535.168731;11;5.04E+09;1.52E+05
23-07-10;2482.76;670.94;2841.808731;8;1.02E+11;1.56E+04
23-07-10;2139.88;-88.15;2894.558731;12;3.52E+11;5.52E+04
24-07-10;1223.11;735.63;2665.768731;11;1.41E+10;1.42E+04
